f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051103804,-0.14545451,-0.16392511,-0.09538786,-0.3010026,-0.3296356,-0.15543263,-0.41005176,-0.4918188,-0.2378346,-0.5029294,-0.6637499,0.09651575,-0.5135288,-0.40936825,0.09416039,-0.7386051,-0.67144054,0.09679073,-0.87877715,-0.8287892,0.09869128,-0.9951181,-0.9276195,0.1823629,-0.45151913,-0.4730668,-0.038068745,-0.53197175,-0.8554683,-0.22968833,-0.41813567,-0.9433403,-0.29262808,-0.3167839,-0.9247869,0.19699226,-0.34355,-0.54547,-0.0756392,-0.41252372,-0.88158363,-0.2545721,-0.31728515,-0.8483109,-0.2922973,-0.2352877,-0.73885673,0.17893443,-0.21859008,-0.62686324,-0.060923923,-0.298155,-0.85474825,-0.18787985,-0.27879736,-0.82086074,-0.21036828,-0.24501523,-0.7311668,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04291422,-0.14376567,-0.1408627,-0.12392341,-0.30227664,-0.29518858,-0.23723559,-0.413775,-0.44486916,-0.39393184,-0.49543697,-0.61368096,-0.13295202,-0.4912465,-0.47745112,-0.20416799,-0.7182393,-0.769129,-0.22753677,-0.8604652,-0.9506934,-0.22383234,-0.9746277,-1.0701705,-0.10151204,-0.43255964,-0.55037856,-0.40208238,-0.5141398,-0.9204335,-0.63586473,-0.4256829,-0.989116,-0.7161063,-0.34220725,-0.9771868,-0.12534477,-0.31564602,-0.6273042,-0.49666178,-0.37491018,-0.9423435,-0.70489526,-0.2928471,-0.89332926,-0.7392187,-0.22175816,-0.7994023,-0.17959984,-0.17491698,-0.71222156,-0.5704349,-0.20484701,-0.9478513,-0.7379457,-0.16867459,-0.91755027,-0.75257504,-0.13380268,-0.8424675,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064990915,-0.15529606,-0.11636716,-0.12797807,-0.32959026,-0.24750286,-0.20769666,-0.45054755,-0.37772876,-0.33943138,-0.5351735,-0.527588,-0.04849746,-0.5153418,-0.39566836,-0.084184065,-0.73868704,-0.65333533,-0.09224519,-0.8824241,-0.8208472,-0.07682785,-0.9970444,-0.93389714,0.015454267,-0.45097566,-0.48000214,-0.22860141,-0.53428566,-0.8283278,-0.47558147,-0.4464015,-0.90834796,-0.582089,-0.3566023,-0.902043,0.009255788,-0.3260458,-0.56675214,-0.35268086,-0.38086224,-0.8671495,-0.5666144,-0.29958135,-0.8293638,-0.6122651,-0.22741687,-0.7426269,-0.03251989,-0.17456006,-0.65925705,-0.42177522,-0.20040742,-0.88507533,-0.5771788,-0.16446008,-0.85306525,-0.58761775,-0.12724617,-0.776314,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068696946,-0.12307198,-0.15446785,0.06528118,-0.27524588,-0.3015429,0.005726251,-0.38739884,-0.44264638,-0.13646446,-0.46381134,-0.5980283,0.0044429842,-0.5056904,-0.38662338,-0.01947746,-0.7348631,-0.639478,-0.0146285165,-0.88225085,-0.8090576,-0.004018272,-0.99999195,-0.9233489,0.011165041,-0.45843664,-0.44446132,-0.18448973,-0.55116606,-0.7794003,-0.36380228,-0.4600559,-0.86387366,-0.43782815,-0.3729835,-0.86512196,-0.029419908,-0.35440266,-0.50982004,-0.2911173,-0.4255536,-0.79573846,-0.44311607,-0.343972,-0.7584684,-0.47836384,-0.2709705,-0.67394155,-0.08449651,-0.2268281,-0.58543557,-0.34353614,-0.283951,-0.78213197,-0.4271222,-0.2557735,-0.7403442,-0.4151398,-0.21962725,-0.6624493,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09586645,-0.1285221,-0.20945802,0.14895242,-0.26770273,-0.3967562,0.11513566,-0.3813724,-0.574985,0.041579556,-0.4759392,-0.7626296,0.126376,-0.4909531,-0.4802583,0.12743807,-0.72440654,-0.76337725,0.15406255,-0.8677867,-0.9277742,0.17109916,-0.9852538,-1.0229292,0.14770365,-0.44657457,-0.5273309,0.118167356,-0.62180465,-0.87185156,0.10152522,-0.63038296,-0.98632294,0.09313047,-0.61790544,-1.009025,0.13460205,-0.35703227,-0.58283746,0.04967661,-0.46895382,-0.9100814,-0.003069928,-0.4009383,-0.9218756,-0.006321287,-0.33155987,-0.8504391,0.090306945,-0.24707574,-0.6511526,0.0068020644,-0.34856057,-0.8784641,-0.008841741,-0.36866355,-0.8835597,0.0033847126,-0.36275604,-0.83316296,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07740818,-0.12364636,-0.1837685,0.106760755,-0.26082477,-0.36031398,0.08808406,-0.36944574,-0.52684194,0.007707557,-0.44680536,-0.70519924,0.06059608,-0.5052878,-0.45688972,0.05550854,-0.7384647,-0.7279003,0.0624122,-0.8830722,-0.8975479,0.07128855,-0.99745566,-1.005471,0.078732245,-0.4596205,-0.50423074,-0.01694224,-0.5564873,-0.87128305,-0.07140776,-0.4682467,-0.97184217,-0.088673264,-0.3841581,-0.9729338,0.05827787,-0.35954118,-0.55608374,-0.12210305,-0.43889174,-0.8574646,-0.1968843,-0.35625517,-0.8360529,-0.209097,-0.2816668,-0.7544711,0.0035145164,-0.23220158,-0.61949044,-0.2042294,-0.28946364,-0.81452054,-0.24602962,-0.26848692,-0.7837137,-0.22989817,-0.23749705,-0.7120335,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08763991,-0.17172761,-0.15052888,0.14376736,-0.33898455,-0.3048196,0.10780356,-0.46226797,-0.4675126,0.0044771372,-0.55146533,-0.6426705,0.03959183,-0.50593054,-0.4416368,0.069310546,-0.72655654,-0.73737407,0.10164451,-0.8702839,-0.8984663,0.12573418,-0.99206394,-0.98095775,0.04559191,-0.44122526,-0.53940535,0.0016802058,-0.6669744,-0.8508246,0.023244713,-0.8212329,-0.9800739,0.056341216,-0.93195504,-1.0269297,0.045506295,-0.3188816,-0.6424201,-0.041137163,-0.3867558,-0.9982541,-0.027921228,-0.2971154,-1.035556,0.026851734,-0.21660134,-0.965763,0.029560491,-0.16982959,-0.7497678,-0.09364725,-0.22020698,-0.9980896,-0.090166464,-0.19934092,-0.98882264,-0.0514085,-0.16149093,-0.92115444,tiger
0.0,0.0,0.0,0.25299802,-0.15380341,-0.18814649,0.38792992,-0.32429537,-0.34495452,0.3341366,-0.44856954,-0.4998116,0.22224432,-0.5408361,-0.66262764,0.18689637,-0.4825916,-0.45082664,0.20671509,-0.70463866,-0.7464461,0.24751478,-0.8459984,-0.9144963,0.26316413,-0.96475106,-1.005251,0.071494654,-0.43010253,-0.51796424,0.11797842,-0.63321966,-0.8413246,0.19594775,-0.74520195,-0.9657034,0.25202912,-0.818438,-1.0071417,-0.024890961,-0.33120027,-0.5961719,0.11552885,-0.4176318,-0.9495857,0.24857531,-0.344231,-0.9793661,0.34666607,-0.26573643,-0.906934,-0.09066671,-0.2108885,-0.6844268,0.006681223,-0.28773916,-0.93012786,0.13042577,-0.28692886,-0.93135095,0.23085235,-0.25422263,-0.8728837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03510349,-0.16903368,-0.14306676,0.055263124,-0.330478,-0.29586896,0.013643586,-0.43334866,-0.45307112,-0.047887336,-0.50918806,-0.62297547,0.18674345,-0.4897691,-0.42972708,0.19876865,-0.71310204,-0.6942854,0.23383537,-0.8514841,-0.8433331,0.24703553,-0.9690064,-0.93277305,0.19276161,-0.41903478,-0.51021963,0.09994329,-0.5339586,-0.88916045,0.08434959,-0.4688267,-0.99899286,0.07816623,-0.38979393,-0.99974585,0.17401722,-0.3120847,-0.5933373,0.088543326,-0.3601488,-0.94602656,0.13587953,-0.27443457,-0.9526042,0.19290692,-0.19626853,-0.86469215,0.14890525,-0.19480322,-0.68270004,0.08207233,-0.26601535,-0.92452335,0.10093423,-0.25160757,-0.92194384,0.13184376,-0.21801612,-0.8577712,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02818255,-0.16808055,-0.138905,-0.08353849,-0.3362141,-0.3019697,-0.16901287,-0.45733452,-0.46732214,-0.27607974,-0.5537429,-0.65203184,-0.0759063,-0.51414746,-0.47837156,-0.06322838,-0.7388619,-0.7919065,-0.047305953,-0.8817811,-0.9748822,-0.030646084,-0.9995303,-1.0896544,-0.03865973,-0.43504548,-0.5818475,-0.07911711,-0.57972,-0.98621666,-0.09465007,-0.53450334,-1.1023662,-0.08155263,-0.4878248,-1.1118737,-0.025567975,-0.29705283,-0.6861588,-0.25623718,-0.3455412,-1.0616322,-0.3880908,-0.24116114,-1.0576464,-0.4135783,-0.17053455,-0.9703226,-0.043837618,-0.13151477,-0.7953236,-0.34439877,-0.14548048,-1.072309,-0.4671909,-0.10025387,-1.0681747,-0.49152282,-0.06746136,-1.003751,tiger
0.0,0.0,0.0,0.17474808,-0.19345514,-0.14195243,0.1809008,-0.39999944,-0.26396412,0.04115891,-0.55437464,-0.3838096,-0.141293,-0.6585396,-0.51772195,-0.122818455,-0.4958587,-0.38401607,-0.14531422,-0.71880794,-0.65150297,-0.108022444,-0.87249136,-0.8168574,-0.08704501,-0.9962044,-0.9222051,-0.2900882,-0.40685645,-0.45738944,-0.2621921,-0.5247657,-0.8140754,-0.2457475,-0.43888733,-0.91263443,-0.25757086,-0.34943205,-0.9183114,-0.39315233,-0.27265507,-0.5354406,-0.34429926,-0.3201158,-0.85788506,-0.29145542,-0.24485758,-0.8334328,-0.26419595,-0.18885787,-0.74822617,-0.44138697,-0.11964629,-0.6207043,-0.41664857,-0.1604676,-0.8320931,-0.33984062,-0.13166697,-0.7929897,-0.288736,-0.101595126,-0.718683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018019525,-0.1772991,-0.07632361,-0.06759853,-0.38499668,-0.18045585,-0.2216994,-0.5265118,-0.28177497,-0.3874544,-0.6229054,-0.40623516,-0.01641564,-0.45796114,-0.40879384,-0.19543286,-0.6954266,-0.62129843,-0.2456824,-0.8443409,-0.7557811,-0.26392812,-0.9645424,-0.84921885,-0.07392387,-0.36700398,-0.48821774,-0.4101447,-0.5093615,-0.736127,-0.595071,-0.49279395,-0.80019075,-0.6746283,-0.45528603,-0.8254087,-0.16590159,-0.23577023,-0.5580343,-0.5148009,-0.35625237,-0.7641603,-0.66010743,-0.33176744,-0.72626215,-0.69371057,-0.28939244,-0.67447203,-0.26580063,-0.09747584,-0.63004696,-0.55639297,-0.20647815,-0.7880853,-0.6669595,-0.21724765,-0.7561623,-0.6927387,-0.20164289,-0.7058928,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14408188,-0.24361561,-0.11212657,-0.24789387,-0.5323692,-0.23255636,-0.2583298,-0.7604853,-0.3449084,-0.26967677,-0.9629509,-0.48331422,-0.0022397838,-0.47086415,-0.49484864,-0.18344665,-0.68058246,-0.75485194,-0.34675068,-0.78387,-0.8890595,-0.42376125,-0.8678296,-0.9750579,-0.004772628,-0.32645723,-0.58044803,-0.45943433,-0.4691855,-0.84295195,-0.6776267,-0.43733135,-0.87282854,-0.7086734,-0.39842892,-0.8861831,-0.076494016,-0.15318437,-0.6646129,-0.6772985,-0.2564736,-0.8902557,-0.8062686,-0.20299526,-0.80284494,-0.719338,-0.1592411,-0.7304091,-0.17772734,0.017467327,-0.7550482,-0.71403635,-0.052935857,-0.9378356,-0.7987829,-0.036885317,-0.88279635,-0.6954655,-0.013133306,-0.82214284,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045148972,-0.1481558,-0.046144508,-0.19127718,-0.31242853,-0.15815358,-0.3692713,-0.43189546,-0.26635253,-0.5422914,-0.5240568,-0.40205514,-0.073208295,-0.38048807,-0.4065747,-0.21990891,-0.61823726,-0.6055993,-0.32446787,-0.7842978,-0.7214394,-0.39126077,-0.9202798,-0.80256957,-0.1207689,-0.3046878,-0.48517662,-0.4515805,-0.48421544,-0.69561046,-0.66423947,-0.46864283,-0.7236249,-0.730352,-0.4234363,-0.72630215,-0.22558299,-0.18519154,-0.54811066,-0.65727,-0.3005029,-0.7178002,-0.8356286,-0.27305847,-0.6517618,-0.8541451,-0.23263414,-0.5912776,-0.34455237,-0.053389262,-0.6099329,-0.71576226,-0.13617133,-0.74361324,-0.81415874,-0.13077593,-0.69083166,-0.7978172,-0.114387676,-0.6319355,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054495517,-0.16299371,-0.063287444,-0.13047591,-0.3409938,-0.17586333,-0.22975017,-0.4676414,-0.28508282,-0.34986502,-0.5593676,-0.41968772,-0.08741874,-0.44683376,-0.4011445,-0.18451546,-0.6801205,-0.6306485,-0.229969,-0.84202194,-0.76664233,-0.23292632,-0.97249436,-0.8563137,-0.094752535,-0.36011323,-0.47683772,-0.457705,-0.4900691,-0.73353547,-0.57889616,-0.40195817,-0.75396496,-0.5369244,-0.31750265,-0.73528624,-0.16186789,-0.22591598,-0.54468733,-0.61591345,-0.28513083,-0.75797576,-0.7435229,-0.20927821,-0.67166674,-0.71054995,-0.1469851,-0.58100617,-0.2513188,-0.07896339,-0.61483353,-0.6523802,-0.12670556,-0.7660564,-0.75882316,-0.08664815,-0.6976415,-0.74485284,-0.05042247,-0.61959845,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027136132,-0.17809154,-0.054753505,-0.10302048,-0.37110987,-0.17225738,-0.255623,-0.51578695,-0.28277174,-0.44008696,-0.6175723,-0.41992363,0.06607049,-0.4519501,-0.45050466,-0.030901598,-0.7043799,-0.6721173,-0.19263737,-0.85464853,-0.78089094,-0.29890445,-0.95428306,-0.8448898,-0.019295057,-0.36475372,-0.5308922,-0.37386325,-0.57755363,-0.75293297,-0.6290702,-0.5776635,-0.7846853,-0.7334736,-0.5280243,-0.7885511,-0.15537997,-0.23129404,-0.5973455,-0.5705325,-0.37507084,-0.7912722,-0.81596595,-0.37179583,-0.7609237,-0.91277665,-0.33848202,-0.72199655,-0.2938657,-0.08766749,-0.6585127,-0.67649007,-0.1680836,-0.82762164,-0.87393546,-0.17052127,-0.8148172,-0.9692105,-0.15569131,-0.7785801,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018053383,-0.1496801,-0.027291203,-0.16815153,-0.34646922,-0.110065244,-0.36769912,-0.49088907,-0.1907139,-0.5605049,-0.58405054,-0.28986153,-0.10955479,-0.40958717,-0.34546044,-0.30059028,-0.675354,-0.52965516,-0.4531868,-0.7909845,-0.613763,-0.50551975,-0.8571454,-0.6568324,-0.22076035,-0.34263408,-0.4123681,-0.5226551,-0.56829023,-0.5937726,-0.7367385,-0.5591389,-0.6152429,-0.7912478,-0.5152103,-0.6094284,-0.35165852,-0.23531398,-0.46718094,-0.7141615,-0.3913909,-0.6111462,-0.8795151,-0.35888994,-0.57866776,-0.8894466,-0.3138886,-0.5406996,-0.46624836,-0.10952583,-0.51736826,-0.80644894,-0.19241522,-0.6415832,-0.95002484,-0.18058771,-0.6305096,-0.9876199,-0.15686643,-0.60113287,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01635231,-0.15229651,-0.014255601,-0.11287558,-0.3288296,-0.092007846,-0.2614876,-0.45168027,-0.17357232,-0.4081492,-0.52457595,-0.27294004,-0.07808403,-0.41576293,-0.3030428,-0.22106257,-0.67665476,-0.47876123,-0.3081642,-0.82718784,-0.56270516,-0.32973632,-0.9440731,-0.6156741,-0.16957775,-0.34993201,-0.38509125,-0.42366886,-0.5549601,-0.59657013,-0.6006824,-0.5139319,-0.6164962,-0.626802,-0.44759396,-0.59737045,-0.2848111,-0.24240308,-0.45625746,-0.57428426,-0.38293758,-0.637938,-0.74945116,-0.34800214,-0.6034324,-0.77300054,-0.30726647,-0.55091184,-0.40223008,-0.11757921,-0.52216166,-0.67490757,-0.19372174,-0.6632818,-0.79195815,-0.17847498,-0.64355725,-0.81047755,-0.15218025,-0.6033501,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061468683,-0.17159237,-0.10219347,0.015302598,-0.35471052,-0.21110281,-0.076688334,-0.4925361,-0.32448375,-0.16307692,-0.5797201,-0.44661903,-0.1927083,-0.5092243,-0.24967074,-0.20686367,-0.73187274,-0.44653586,-0.20933035,-0.8687711,-0.5607376,-0.18927515,-0.98192406,-0.6377704,-0.3596322,-0.45523357,-0.2953557,-0.3924135,-0.5575356,-0.58523726,-0.2570315,-0.43864837,-0.6475031,-0.13347624,-0.32985863,-0.6321095,-0.4738991,-0.349652,-0.3483265,-0.5399098,-0.42284453,-0.59074956,-0.4288107,-0.3318157,-0.5606969,-0.33275014,-0.24395221,-0.4844913,-0.55767137,-0.21378621,-0.4087713,-0.63748777,-0.2417059,-0.5843272,-0.5678506,-0.19393435,-0.5788663,-0.5165548,-0.14204715,-0.5334749,tiger
